KeywordsInMovieId,KeywordsId,MovieId
44207,2,20933
44208,4,20933
44209,16,20933
44210,12,20934
44211,10,20934
44212,9,20934
44213,4,20935
44214,4,20936
44215,10,20936
44216,12,20937
44217,10,20937
44218,4,20938
44219,7,20938
44220,12,20939
44221,8,20940
44222,14,20941
44223,4,20941
44224,4,20942
44225,1,20942
44226,3,20943
44227,14,20944
44228,6,20944
44229,7,20944
44230,12,20945
44231,4,20945
44232,4,20946
44233,2,20947
44234,12,20947
44235,6,20948
44236,10,20948
44237,16,20948
44238,16,20949
44239,12,20950
44240,12,20951
44241,3,20951
44242,4,20951
44243,4,20952
44244,12,20953
44245,4,20954
44246,12,20955
44247,12,20956
44248,4,20956
44249,12,20957
44250,4,20957
44251,8,20957
44252,12,20958
44253,4,20958
44254,4,20959
44255,7,20959
44256,10,20959
44257,12,20960
44258,1,20960
44259,4,20961
44260,6,20962
44261,7,20962
44262,10,20962
44263,12,20963
44264,3,20963
44265,4,20963
44266,4,20964
44267,16,20964
44268,12,20965
44269,4,20965
44270,14,20966
44271,6,20966
44272,7,20966
44273,4,20967
44274,12,20968
44275,4,20968
44276,14,20969
44277,16,20969
44278,8,20969
44279,10,20970
44280,8,20971
44281,4,20971
44282,15,20972
44283,4,20973
44284,1,20973
44285,4,20974
44286,8,20974
44287,14,20975
44288,16,20975
44289,4,20976
44290,4,20977
44291,16,20977
44292,15,20978
44293,16,20978
44294,12,20979
44295,4,20979
44296,12,20980
44297,14,20981
44298,3,20981
44299,4,20981
44300,4,20982
44301,14,20983
44302,4,20983
44303,16,20984
44304,12,20985
44305,4,20985
44306,6,20986
44307,4,20986
44308,13,20986
44309,4,20987
44310,1,20987
44311,4,20988
44312,12,20989
44313,7,20989
44314,1,20989
44315,4,20990
44316,12,20991
44317,10,20992
44318,14,20993
44319,12,20993
44320,4,20993
44321,12,20994
44322,4,20994
44323,1,20994
44324,14,20995
44325,6,20995
44326,12,20995
44327,4,20996
44328,12,20997
44329,1,20997
44330,15,20997
44331,4,20998
44332,12,20999
44333,4,20999
44334,12,21000
44335,14,21001
44336,3,21001
44337,4,21001
44338,4,21002
44339,4,21003
44340,4,21004
44341,8,21004
44342,14,21005
44343,4,21005
44344,13,21005
44345,4,21006
44346,4,21007
44347,5,21007
44348,8,21007
44349,7,21008
44350,10,21008
44351,12,21009
44352,4,21009
44353,4,21010
44354,8,21010
44355,3,21011
44356,4,21011
44357,9,21011
44358,14,21012
44359,6,21012
44360,1,21012
44361,12,21013
44362,10,21013
44363,14,21014
44364,6,21014
44365,12,21014
44366,14,21015
44367,5,21015
44368,10,21016
44369,10,21017
44370,12,21018
44371,19,21018
44372,4,21019
44373,4,21020
44374,12,21021
44375,4,21021
44376,3,21022
44377,4,21022
44378,12,21023
44379,12,21024
44380,12,21025
44381,20,21025
44382,16,21026
44383,6,21027
44384,4,21027
44385,14,21028
44386,6,21028
44387,12,21028
44388,6,21029
44389,12,21029
44390,4,21030
44391,1,21030
44392,6,21031
44393,4,21031
44394,14,21032
44395,6,21032
44396,16,21032
44397,4,21033
44398,1,21033
44399,10,21034
44400,15,21034
44401,10,21035
44402,15,21035
44403,12,21036
44404,4,21036
44405,8,21036
44406,4,21037
44407,4,21038
44408,1,21038
44409,7,21039
44410,10,21039
44411,15,21039
44412,12,21040
44413,14,21041
44414,6,21041
44415,16,21041
44416,10,21042
44417,16,21042
44418,10,21043
44419,14,21044
44420,4,21044
44421,4,21045
44422,8,21045
44423,14,21046
44424,4,21046
44425,16,21046
44426,4,21047
44427,3,21048
44428,4,21048
44429,12,21049
44430,4,21049
44431,14,21050
44432,6,21050
44433,7,21050
44434,12,21051
44435,20,21051
44436,8,21051
44437,12,21052
44438,12,21053
44439,4,21053
44440,1,21053
44441,12,21054
44442,6,21055
44443,12,21055
44444,9,21055
44445,2,21056
44446,4,21056
44447,13,21056
44448,6,21057
44449,3,21057
44450,4,21057
44451,4,21058
44452,12,21059
44453,14,21060
44454,4,21060
44455,6,21060
44456,12,21061
44457,19,21061
44458,1,21061
44459,10,21062
44460,9,21062
44461,14,21063
44462,10,21063
44463,4,21064
44464,12,21065
44465,14,21066
44466,15,21066
44467,4,21067
44468,1,21067
44469,10,21068
44470,14,21069
44471,6,21069
44472,7,21069
44473,12,21070
44474,1,21070
44475,15,21071
44476,16,21071
44477,4,21072
44478,18,21073
44479,14,21073
44480,3,21073
44481,4,21074
44482,3,21075
44483,4,21075
44484,20,21075
44485,3,21076
44486,10,21076
44487,9,21076
44488,14,21077
44489,4,21077
44490,19,21077
44491,18,21078
44492,6,21078
44493,12,21078
44494,4,21079
44495,16,21079
44496,12,21080
44497,12,21081
44498,12,21082
44499,1,21082
44500,8,21082
44501,10,21083
44502,15,21083
44503,2,21084
44504,4,21084
44505,5,21084
44506,19,21085
44507,7,21085
44508,12,21085
44509,14,21086
44510,6,21086
44511,7,21086
44512,14,21087
44513,3,21087
44514,4,21087
44515,12,21088
44516,6,21089
44517,2,21089
44518,4,21089
44519,3,21090
44520,4,21090
44521,12,21091
44522,3,21091
44523,4,21091
44524,18,21092
44525,7,21092
44526,20,21092
44527,12,21093
44528,14,21094
44529,3,21094
44530,16,21094
44531,3,21095
44532,4,21095
44533,4,21096
44534,5,21096
44535,6,21097
44536,3,21097
44537,3,21098
44538,4,21098
44539,1,21098
44540,4,21099
44541,2,21100
44542,4,21100
44543,17,21100
44544,6,21101
44545,15,21101
44546,4,21102
44547,4,21103
44548,11,21103
44549,1,21104
44550,19,21105
44551,1,21105
44552,4,21105
44553,6,21106
44554,4,21106
44555,14,21107
44556,6,21107
44557,7,21107
44558,12,21108
44559,4,21109
44560,1,21109
44561,6,21110
44562,4,21110
44563,7,21110
44564,4,21111
44565,15,21111
44566,10,21112
44567,3,21113
44568,4,21113
44569,12,21114
44570,12,21115
44571,11,21116
44572,10,21117
44573,9,21117
44574,7,21118
44575,10,21118
44576,12,21119
44577,4,21120
44578,12,21121
44579,12,21122
44580,3,21123
44581,4,21123
44582,16,21123
44583,4,21124
44584,1,21124
44585,16,21124
44586,12,21125
44587,4,21125
44588,14,21126
44589,3,21126
44590,4,21126
44591,10,21127
44592,9,21127
44593,16,21127
44594,14,21128
44595,6,21128
44596,4,21128
44597,14,21129
44598,12,21129
44599,16,21130
44600,14,21131
44601,4,21131
44602,14,21132
44603,6,21132
44604,7,21132
44605,12,21133
44606,2,21134
44607,4,21134
44608,5,21134
44609,12,21135
44610,4,21136
44611,12,21137
44612,10,21138
44613,14,21139
44614,12,21139
44615,3,21139
44616,1,21140
44617,12,21141
44618,7,21141
44619,7,21142
44620,9,21142
44621,16,21142
44622,4,21143
44623,7,21143
44624,14,21144
44625,6,21144
44626,3,21144
44627,14,21145
44628,6,21145
44629,7,21145
44630,9,21146
44631,16,21146
44632,14,21147
44633,6,21147
44634,15,21147
44635,14,21148
44636,6,21148
44637,15,21148
44638,10,21149
44639,15,21149
44640,12,21150
44641,1,21150
44642,2,21151
44643,4,21151
44644,3,21152
44645,4,21152
44646,9,21152
44647,12,21153
44648,4,21153
44649,5,21153
44650,4,21154
44651,20,21154
44652,1,21154
44653,4,21155
44654,2,21156
44655,4,21156
44656,12,21157
44657,3,21157
44658,15,21157
44659,10,21158
44660,9,21158
44661,15,21158
44662,3,21159
44663,4,21159
44664,8,21159
44665,14,21160
44666,12,21160
44667,1,21160
44668,14,21161
44669,15,21161
44670,14,21162
44671,3,21162
44672,16,21162
44673,12,21163
44674,14,21164
44675,6,21164
44676,12,21164
44677,12,21165
44678,12,21166
44679,3,21166
44680,4,21166
44681,12,21167
44682,4,21167
44683,16,21167
44684,4,21168
44685,1,21168
44686,3,21169
44687,9,21169
44688,15,21170
44689,4,21171
44690,12,21172
44691,4,21172
44692,3,21173
44693,4,21173
44694,12,21174
44695,4,21174
44696,4,21175
44697,20,21175
44698,12,21176
44699,4,21176
44700,14,21177
44701,6,21177
44702,10,21177
44703,4,21178
44704,14,21179
44705,3,21179
44706,4,21179
44707,12,21180
44708,3,21181
44709,4,21181
44710,14,21182
44711,6,21182
44712,15,21182
44713,12,21183
44714,4,21183
44715,8,21183
44716,10,21184
44717,9,21184
44718,16,21184
44719,12,21185
44720,4,21185
44721,8,21185
44722,1,21186
44723,15,21186
44724,14,21187
44725,4,21187
44726,8,21187
44727,14,21188
44728,4,21188
44729,1,21188
44730,3,21189
44731,4,21189
44732,12,21190
44733,13,21191
44734,12,21191
44735,12,21192
44736,9,21192
44737,16,21192
44738,6,21193
44739,12,21193
44740,13,21193
44741,4,21194
44742,12,21195
44743,12,21196
44744,6,21197
44745,14,21197
44746,10,21198
44747,12,21199
44748,1,21199
44749,18,21200
44750,14,21200
44751,6,21200
44752,4,21201
44753,10,21202
44754,15,21202
44755,12,21203
44756,7,21203
44757,1,21203
44758,6,21204
44759,4,21204
44760,5,21204
44761,12,21205
44762,4,21205
44763,4,21206
44764,14,21207
44765,4,21207
44766,16,21207
44767,4,21208
44768,8,21208
44769,18,21209
44770,6,21209
44771,13,21209
44772,18,21210
44773,12,21210
44774,7,21210
44775,12,21211
44776,12,21212
44777,1,21212
44778,4,21213
44779,14,21214
44780,4,21214
44781,8,21214
44782,10,21215
44783,15,21215
44784,16,21215
44785,12,21216
44786,4,21216
44787,7,21216
44788,4,21217
44789,9,21217
44790,16,21217
44791,6,21218
44792,4,21218
44793,7,21218
44794,14,21219
44795,12,21220
44796,3,21220
44797,9,21220
44798,4,21221
44799,12,21222
44800,4,21222
44801,1,21222
44802,3,21223
44803,4,21223
44804,1,21223
44805,4,21224
44806,1,21224
44807,14,21225
44808,3,21225
44809,4,21225
44810,14,21226
44811,6,21226
44812,4,21226
44813,15,21227
44814,16,21227
44815,12,21228
44816,4,21229
44817,20,21229
44818,6,21230
44819,4,21230
44820,10,21231
44821,4,21232
44822,4,21233
44823,16,21233
44824,4,21234
44825,9,21234
44826,14,21235
44827,12,21235
44828,4,21236
44829,1,21236
44830,14,21237
44831,12,21237
44832,3,21237
44833,14,21238
44834,4,21238
44835,6,21239
44836,12,21239
44837,7,21239
44838,10,21240
44839,15,21240
44840,4,21241
44841,7,21241
44842,1,21241
44843,4,21242
44844,1,21242
44845,8,21242
44846,4,21243
44847,19,21243
44848,1,21243
44849,14,21244
44850,6,21244
44851,14,21245
44852,3,21245
44853,4,21245
44854,4,21246
44855,4,21247
44856,10,21248
44857,12,21249
44858,3,21250
44859,10,21250
44860,16,21250
44861,12,21251
44862,4,21251
44863,14,21252
44864,6,21252
44865,12,21252
44866,4,21253
44867,1,21253
44868,4,21254
44869,3,21255
44870,4,21255
44871,1,21255
44872,4,21256
44873,9,21256
44874,12,21257
44875,13,21257
44876,6,21258
44877,9,21258
44878,15,21258
44879,12,21259
44880,16,21260
44881,14,21261
44882,6,21261
44883,9,21261
44884,12,21262
44885,16,21263
44886,4,21263
44887,6,21264
44888,12,21264
44889,1,21264
44890,14,21265
44891,6,21265
44892,3,21265
44893,13,21266
44894,7,21266
44895,4,21267
44896,12,21268
44897,11,21268
44898,4,21269
44899,1,21269
44900,10,21270
44901,9,21270
44902,15,21270
44903,12,21271
44904,7,21271
44905,1,21271
44906,12,21272
44907,17,21272
44908,12,21273
44909,4,21273
44910,3,21274
44911,4,21274
44912,16,21274
44913,2,21275
44914,4,21275
44915,5,21275
44916,12,21276
44917,1,21276
44918,14,21277
44919,4,21277
44920,16,21277
44921,12,21278
44922,3,21278
44923,1,21278
44924,12,21279
44925,4,21279
44926,7,21279
44927,4,21280
44928,1,21280
44929,14,21281
44930,3,21281
44931,16,21281
44932,4,21282
44933,2,21283
44934,4,21283
44935,5,21283
44936,14,21284
44937,15,21285
44938,3,21286
44939,4,21286
44940,5,21286
44941,4,21287
44942,1,21287
44943,12,21288
44944,4,21288
44945,1,21288
44946,12,21289
44947,14,21290
44948,4,21290
44949,10,21290
44950,4,21291
44951,7,21291
44952,9,21291
44953,12,21292
44954,4,21292
44955,4,21293
44956,2,21294
44957,4,21294
44958,13,21294
44959,4,21295
44960,20,21295
44961,12,21296
44962,9,21296
44963,16,21296
44964,12,21297
44965,4,21297
44966,1,21297
44967,12,21298
44968,12,21299
44969,8,21299
44970,14,21300
44971,12,21300
44972,3,21300
44973,4,21301
44974,1,21301
44975,18,21302
44976,6,21302
44977,12,21302
44978,10,21303
44979,15,21303
44980,4,21304
44981,8,21304
44982,10,21305
44983,16,21305
44984,14,21306
44985,6,21306
44986,7,21306
44987,12,21307
44988,1,21307
44989,12,21308
44990,4,21308
44991,20,21308
44992,4,21309
44993,10,21310
44994,15,21310
44995,16,21310
44996,3,21311
44997,4,21311
44998,16,21311
44999,12,21312
45000,10,21312
45001,15,21312
45002,10,21313
45003,12,21313
45004,3,21314
45005,4,21314
45006,9,21314
45007,4,21315
45008,20,21315
45009,19,21315
45010,12,21316
45011,4,21316
45012,1,21316
45013,4,21317
45014,1,21317
45015,12,21318
45016,4,21319
45017,1,21319
45018,6,21320
45019,4,21320
45020,5,21320
45021,4,21321
45022,1,21321
45023,12,21322
45024,4,21322
45025,20,21322
45026,12,21323
45027,4,21323
45028,19,21323
45029,4,21324
45030,14,21324
45031,3,21325
45032,16,21325
45033,12,21326
45034,12,21327
45035,15,21327
45036,4,21328
45037,12,21328
45038,1,21328
45039,14,21329
45040,1,21329
45041,16,21329
45042,12,21330
45043,13,21330
45044,10,21331
45045,15,21331
45046,3,21332
45047,4,21332
45048,4,21333
45049,16,21333
45050,1,21333
45051,12,21334
45052,4,21335
45053,1,21335
45054,16,21335
45055,4,21336
45056,1,21336
45057,14,21337
45058,12,21337
45059,4,21338
45060,20,21338
45061,1,21338
45062,3,21339
45063,4,21339
45064,12,21340
45065,12,21341
45066,15,21342
45067,4,21342
45068,4,21343
45069,8,21343
45070,10,21344
45071,16,21344
45072,12,21345
45073,4,21345
45074,1,21345
45075,3,21346
45076,4,21346
45077,16,21346
45078,14,21347
45079,12,21347
45080,3,21347
45081,14,21348
45082,6,21348
45083,3,21348
45084,12,21349
45085,4,21349
45086,14,21350
45087,12,21351
45088,4,21352
45089,7,21352
45090,10,21352
45091,14,21353
45092,6,21353
45093,7,21353
45094,4,21354
45095,17,21354
45096,12,21355
45097,3,21356
45098,4,21356
45099,20,21356
45100,4,21357
45101,16,21358
45102,6,21359
45103,12,21359
45104,3,21359
45105,4,21360
45106,1,21360
45107,16,21360
45108,12,21361
45109,12,21362
45110,4,21363
45111,12,21364
45112,3,21364
45113,10,21364
45114,6,21365
45115,7,21365
45116,10,21366
45117,9,21366
45118,15,21366
45119,14,21367
45120,15,21367
45121,12,21368
45122,4,21368
45123,4,21369
45124,12,21369
45125,3,21369
45126,12,21370
45127,17,21370
45128,14,21371
45129,8,21371
45130,6,21372
45131,7,21372
45132,4,21373
45133,17,21373
45134,16,21373
45135,14,21374
45136,12,21374
45137,12,21375
45138,12,21376
45139,12,21377
45140,4,21378
45141,14,21379
45142,6,21379
45143,10,21379
45144,12,21380
45145,14,21381
45146,6,21381
45147,15,21381
45148,4,21382
45149,5,21382
45150,20,21382
45151,12,21383
45152,4,21383
45153,20,21383
45154,12,21384
45155,18,21385
45156,13,21385
45157,7,21385
45158,12,21386
45159,4,21387
45160,14,21388
45161,4,21388
45162,16,21388
45163,14,21389
45164,3,21389
45165,4,21389
45166,2,21390
45167,3,21390
45168,4,21390
45169,4,21391
45170,1,21391
45171,12,21392
45172,4,21392
45173,1,21392
45174,3,21393
45175,10,21394
45176,17,21394
45177,12,21395
45178,3,21395
45179,4,21395
45180,3,21396
45181,4,21396
45182,9,21396
45183,4,21397
45184,14,21398
45185,3,21398
45186,4,21398
45187,12,21399
45188,14,21400
45189,10,21400
45190,15,21400
45191,4,21401
45192,16,21401
45193,12,21402
45194,4,21402
45195,1,21402
45196,14,21403
45197,3,21403
45198,4,21403
45199,16,21404
45200,4,21405
45201,20,21405
45202,1,21405
45203,3,21406
45204,4,21406
45205,16,21406
45206,10,21407
45207,16,21407
45208,4,21408
45209,5,21408
45210,8,21408
45211,4,21409
45212,1,21409
45213,12,21410
45214,10,21410
45215,15,21410
45216,12,21411
45217,10,21411
45218,15,21411
45219,2,21412
45220,4,21412
45221,10,21413
45222,16,21413
45223,4,21414
45224,5,21414
45225,1,21414
45226,14,21415
45227,16,21415
45228,15,21415
45229,4,21416
45230,12,21417
45231,4,21417
45232,16,21418
45233,12,21419
45234,1,21419
45235,16,21419
45236,4,21420
45237,16,21420
45238,4,21421
45239,14,21422
45240,12,21422
45241,7,21422
45242,12,21423
45243,10,21424
45244,9,21424
45245,16,21424
45246,4,21425
45247,20,21425
45248,14,21426
45249,10,21426
45250,15,21426
45251,12,21427
45252,4,21427
45253,14,21428
45254,4,21428
45255,12,21429
45256,4,21430
45257,12,21431
45258,7,21431
45259,10,21431
45260,6,21432
45261,4,21432
45262,12,21433
45263,12,21434
45264,4,21434
45265,13,21434
45266,3,21435
45267,4,21435
45268,18,21436
45269,6,21436
45270,7,21436
45271,12,21437
45272,4,21437
45273,12,21438
45274,4,21438
45275,4,21439
45276,20,21439
45277,12,21440
45278,4,21441
45279,4,21442
45280,4,21443
45281,4,21444
45282,4,21445
45283,1,21445
45284,14,21446
45285,4,21446
45286,4,21447
45287,12,21448
45288,4,21448
45289,12,21449
45290,12,21450
45291,1,21450
45292,17,21450
45293,12,21451
45294,4,21451
45295,12,21452
45296,4,21452
45297,4,21453
45298,3,21453
45299,9,21453
45300,14,21454
45301,4,21454
45302,4,21455
45303,5,21455
45304,20,21455
45305,6,21456
45306,7,21456
45307,14,21457
45308,6,21457
45309,12,21457
45310,4,21458
45311,15,21458
45312,12,21459
45313,14,21460
45314,3,21460
45315,4,21460
45316,12,21461
45317,4,21461
45318,10,21462
45319,9,21462
45320,15,21462
45321,14,21463
45322,6,21463
45323,10,21464
45324,9,21464
45325,16,21464
45326,4,21465
45327,1,21465
45328,14,21466
45329,4,21466
45330,16,21466
45331,12,21467
45332,10,21467
45333,15,21467
45334,15,21468
45335,16,21468
45336,14,21469
45337,12,21469
45338,12,21470
45339,4,21470
45340,1,21470
45341,4,21471
45342,5,21471
45343,20,21471
45344,12,21472
45345,12,21473
45346,3,21473
45347,12,21474
45348,1,21474
45349,12,21475
45350,14,21476
45351,6,21476
45352,4,21476
45353,12,21477
45354,20,21477
45355,1,21477
45356,12,21478
45357,3,21478
45358,12,21479
45359,13,21479
45360,10,21479
45361,2,21480
45362,4,21480
45363,5,21480
45364,12,21481
45365,4,21481
45366,1,21481
45367,14,21482
45368,4,21482
45369,13,21482
45370,18,21483
45371,6,21483
45372,13,21483
45373,18,21484
45374,6,21484
45375,7,21484
45376,12,21485
45377,4,21485
45378,12,21486
45379,2,21487
45380,4,21487
45381,5,21487
45382,10,21488
45383,9,21488
45384,16,21488
45385,14,21489
45386,3,21490
45387,4,21490
45388,1,21490
45389,4,21491
45390,4,21492
45391,8,21492
45392,12,21493
45393,14,21494
45394,12,21494
45395,3,21494
45396,12,21495
45397,4,21495
45398,7,21495
45399,14,21496
45400,3,21496
45401,4,21496
45402,12,21497
45403,10,21497
45404,14,21498
45405,4,21498
45406,16,21498
45407,14,21499
45408,6,21499
45409,15,21499
45410,12,21500
45411,4,21501
45412,14,21502
45413,6,21502
45414,12,21503
45415,10,21504
45416,20,21504
45417,10,21505
45418,15,21505
45419,16,21505
45420,14,21506
45421,4,21506
45422,12,21507
45423,10,21507
45424,14,21508
45425,16,21509
45426,12,21510
45427,1,21510
45428,4,21511
45429,4,21512
45430,12,21513
45431,12,21514
45432,1,21514
45433,13,21515
45434,7,21515
45435,4,21516
45436,9,21516
45437,1,21516
45438,12,21517
45439,14,21518
45440,3,21518
45441,18,21519
45442,14,21519
45443,6,21519
45444,12,21520
45445,1,21520
45446,12,21521
45447,4,21521
45448,11,21521
45449,12,21522
45450,14,21523
45451,3,21523
45452,16,21523
45453,13,21524
45454,4,21524
45455,14,21525
45456,12,21525
45457,12,21526
45458,4,21526
45459,4,21527
45460,1,21527
45461,4,21528
45462,7,21528
45463,4,21529
45464,4,21530
45465,4,21531
45466,8,21531
45467,4,21532
45468,12,21533
45469,12,21534
45470,4,21535
45471,4,21536
45472,12,21537
45473,3,21537
45474,13,21537
45475,2,21538
45476,3,21538
45477,4,21538
45478,12,21539
45479,12,21540
45480,1,21540
45481,4,21541
45482,12,21541
45483,4,21542
45484,9,21542
45485,16,21542
45486,10,21543
45487,16,21543
45488,14,21544
45489,6,21544
45490,4,21544
45491,4,21545
45492,6,21546
45493,12,21546
45494,13,21546
45495,4,21547
45496,12,21548
45497,3,21549
45498,4,21549
45499,16,21549
45500,14,21550
45501,12,21550
45502,4,21550
45503,10,21551
45504,12,21552
45505,4,21552
45506,1,21552
45507,4,21553
45508,1,21553
45509,6,21554
45510,12,21554
45511,4,21554
45512,9,21555
45513,16,21555
45514,4,21556
45515,4,21557
45516,14,21558
45517,9,21558
45518,16,21558
45519,12,21559
45520,4,21560
45521,17,21560
45522,6,21561
45523,7,21561
45524,4,21562
45525,1,21562
45526,4,21563
45527,7,21563
45528,15,21563
45529,12,21564
45530,4,21564
45531,12,21565
45532,10,21566
45533,15,21566
45534,16,21566
45535,10,21567
45536,12,21568
45537,10,21568
45538,15,21568
45539,10,21569
45540,4,21570
45541,15,21570
45542,14,21571
45543,7,21571
45544,16,21571
45545,14,21572
45546,4,21572
45547,12,21573
45548,4,21573
45549,20,21573
45550,4,21574
45551,12,21575
45552,7,21575
45553,12,21576
45554,3,21576
45555,9,21576
45556,12,21577
45557,4,21577
45558,7,21577
45559,4,21578
45560,12,21579
45561,4,21579
45562,1,21579
45563,12,21580
45564,4,21581
45565,12,21582
45566,12,21583
45567,12,21584
45568,7,21584
45569,4,21585
45570,3,21586
45571,4,21586
45572,12,21587
45573,4,21587
45574,20,21587
45575,9,21588
45576,16,21588
45577,4,21589
45578,12,21590
45579,12,21591
45580,4,21591
45581,17,21591
45582,4,21592
45583,4,21593
45584,4,21594
45585,7,21594
45586,12,21595
45587,4,21596
45588,4,21597
45589,20,21597
45590,1,21597
45591,4,21598
45592,4,21599
45593,8,21599
45594,12,21600
45595,7,21600
45596,6,21601
45597,4,21601
45598,5,21601
45599,12,21602
45600,4,21602
45601,4,21603
45602,4,21604
45603,3,21605
45604,4,21605
45605,16,21605
45606,14,21606
45607,6,21606
45608,12,21606
45609,10,21607
45610,9,21607
45611,6,21608
45612,4,21608
45613,1,21608
45614,4,21609
45615,12,21610
45616,4,21610
45617,4,21611
45618,1,21611
45619,4,21612
45620,18,21613
45621,12,21613
45622,3,21614
45623,16,21614
45624,12,21615
45625,14,21616
45626,12,21616
45627,3,21616
45628,3,21617
45629,4,21617
45630,16,21617
45631,12,21618
45632,4,21618
45633,1,21618
45634,14,21619
45635,12,21619
45636,15,21619
45637,12,21620
45638,4,21621
45639,8,21621
45640,4,21622
45641,20,21622
45642,1,21622
45643,13,21623
45644,1,21623
45645,4,21624
45646,1,21624
45647,8,21624
45648,12,21625
45649,12,21626
45650,12,21627
45651,4,21627
45652,1,21627
45653,12,21628
45654,4,21629
45655,1,21629
45656,8,21629
45657,10,21630
45658,16,21630
45659,12,21631
45660,4,21631
45661,1,21631
45662,14,21632
45663,4,21632
45664,4,21633
45665,12,21634
45666,7,21634
45667,10,21634
45668,14,21635
45669,12,21635
45670,3,21635
45671,10,21636
45672,15,21636
45673,12,21637
45674,12,21638
45675,20,21638
45676,12,21639
45677,3,21639
45678,4,21640
45679,6,21641
45680,3,21641
45681,4,21641
45682,4,21642
45683,14,21643
45684,12,21643
45685,1,21643
45686,4,21644
45687,1,21644
45688,8,21644
45689,14,21645
45690,6,21645
45691,12,21645
45692,6,21646
45693,4,21646
45694,13,21646
45695,12,21647
45696,20,21647
45697,12,21648
45698,3,21648
45699,12,21649
45700,13,21649
45701,7,21649
45702,14,21650
45703,3,21650
45704,15,21650
45705,3,21651
45706,4,21651
45707,4,21652
45708,18,21653
45709,6,21653
45710,15,21653
45711,4,21654
45712,4,21655
45713,4,21656
45714,7,21657
45715,9,21657
45716,1,21657
45717,14,21658
45718,3,21658
45719,4,21658
45720,12,21659
45721,9,21659
45722,6,21660
45723,12,21660
45724,3,21660
45725,4,21661
45726,16,21661
45727,10,21662
45728,9,21662
45729,3,21662
45730,12,21663
45731,10,21663
45732,9,21663
45733,12,21664
45734,6,21665
45735,12,21665
45736,4,21665
45737,2,21666
45738,12,21666
45739,2,21667
45740,12,21667
45741,4,21667
45742,6,21668
45743,12,21668
45744,15,21668
45745,6,21669
45746,10,21669
45747,4,21670
45748,12,21671
45749,10,21671
45750,9,21671
45751,12,21672
45752,4,21672
45753,8,21672
45754,12,21673
45755,1,21673
45756,12,21674
45757,4,21674
45758,1,21674
45759,14,21675
45760,6,21675
45761,12,21675
45762,12,21676
45763,6,21677
45764,7,21677
45765,14,21678
45766,12,21678
45767,14,21679
45768,3,21679
45769,16,21679
45770,4,21680
45771,1,21680
45772,10,21681
45773,16,21681
45774,10,21682
45775,16,21682
45776,6,21683
45777,4,21683
45778,13,21683
45779,4,21684
45780,12,21685
45781,1,21685
45782,9,21686
45783,14,21686
45784,16,21686
45785,12,21687
45786,7,21687
45787,15,21687
45788,3,21688
45789,4,21688
45790,12,21689
45791,12,21690
45792,3,21691
45793,4,21691
45794,9,21691
45795,4,21692
45796,4,21693
45797,20,21693
45798,12,21694
45799,4,21694
45800,4,21695
45801,10,21695
45802,16,21695
45803,12,21696
45804,7,21696
45805,1,21696
45806,12,21697
45807,20,21697
45808,6,21698
45809,3,21698
45810,14,21699
45811,6,21699
45812,15,21699
45813,1,21700
45814,15,21700
45815,12,21701
45816,4,21702
45817,12,21703
45818,4,21703
45819,4,21704
45820,12,21705
45821,19,21705
45822,15,21705
45823,14,21706
45824,3,21706
45825,4,21706
45826,14,21707
45827,4,21707
45828,16,21707
45829,12,21708
45830,1,21708
45831,4,21709
45832,4,21710
45833,20,21710
45834,1,21710
45835,14,21711
45836,6,21711
45837,7,21711
45838,12,21712
45839,6,21713
45840,4,21713
45841,4,21714
45842,9,21714
45843,16,21714
45844,4,21715
45845,1,21715
45846,8,21715
45847,4,21716
45848,1,21716
45849,14,21717
45850,12,21717
45851,4,21717
45852,12,21718
45853,4,21718
45854,4,21719
45855,4,21720
45856,12,21721
45857,4,21721
45858,14,21722
45859,15,21722
45860,4,21723
45861,3,21724
45862,10,21724
45863,16,21724
45864,4,21725
45865,16,21725
45866,3,21725
45867,12,21726
45868,20,21726
45869,12,21727
45870,15,21728
45871,3,21729
45872,9,21729
45873,16,21729
45874,4,21730
45875,20,21730
45876,4,21731
45877,1,21731
45878,12,21732
45879,20,21732
45880,14,21733
45881,4,21733
45882,12,21734
45883,4,21734
45884,20,21734
45885,14,21735
45886,6,21735
45887,16,21735
45888,12,21736
45889,4,21736
45890,12,21737
45891,4,21738
45892,1,21738
45893,4,21739
45894,4,21740
45895,6,21741
45896,4,21741
45897,13,21741
45898,12,21742
45899,20,21742
45900,1,21742
45901,4,21743
45902,1,21743
45903,12,21744
45904,18,21745
45905,6,21745
45906,12,21745
45907,4,21746
45908,20,21746
45909,1,21746
45910,12,21747
45911,12,21748
45912,4,21748
45913,1,21748
45914,6,21749
45915,12,21749
45916,3,21749
45917,12,21750
45918,4,21751
45919,4,21752
45920,12,21753
45921,4,21753
45922,9,21753
45923,12,21754
45924,14,21755
45925,4,21755
45926,16,21755
45927,12,21756
45928,6,21757
45929,7,21757
45930,14,21758
45931,15,21758
45932,16,21758
45933,4,21759
45934,5,21759
45935,8,21759
45936,12,21760
45937,14,21761
45938,10,21761
45939,14,21762
45940,6,21762
45941,15,21762
45942,12,21763
45943,4,21764
45944,10,21764
45945,12,21765
45946,4,21765
45947,4,21766
45948,1,21766
45949,12,21767
45950,1,21767
45951,14,21768
45952,12,21768
45953,6,21769
